image_id,label,label_1,label_2,label_3
201791.jpg,,hispa,dead_heart,tungro
201792.jpg,,hispa,dead_heart,tungro
201793.jpg,,dead_heart,dead_heart,dead_heart
201794.jpg,,tungro,dead_heart,dead_heart
201795.jpg,,blast,dead_heart,tungro
201796.jpg,,bacterial_leaf_blight,dead_heart,tungro
201797.jpg,,dead_heart,normal,dead_heart
201798.jpg,,normal,dead_heart,dead_heart
201799.jpg,,normal,dead_heart,dead_heart
201800.jpg,,downy_mildew,dead_heart,normal
201801.jpg,,hispa,dead_heart,tungro
201802.jpg,,bacterial_leaf_blight,dead_heart,tungro
201803.jpg,,tungro,dead_heart,tungro
201804.jpg,,bacterial_leaf_blight,dead_heart,brown_spot
201805.jpg,,blast,dead_heart,dead_heart
201806.jpg,,tungro,dead_heart,tungro
201807.jpg,,blast,dead_heart,tungro
201808.jpg,,bacterial_panicle_blight,dead_heart,tungro
201809.jpg,,blast,normal,dead_heart
201810.jpg,,normal,dead_heart,tungro
201811.jpg,,hispa,dead_heart,dead_heart
201812.jpg,,dead_heart,dead_heart,dead_heart
201813.jpg,,hispa,dead_heart,tungro
201814.jpg,,bacterial_leaf_streak,dead_heart,tungro
201815.jpg,,tungro,dead_heart,tungro
201816.jpg,,bacterial_leaf_streak,dead_heart,tungro
201817.jpg,,tungro,dead_heart,dead_heart
201818.jpg,,blast,dead_heart,dead_heart
201819.jpg,,normal,blast,dead_heart
201820.jpg,,blast,dead_heart,tungro
201821.jpg,,bacterial_leaf_blight,dead_heart,tungro
201822.jpg,,brown_spot,dead_heart,tungro
201823.jpg,,tungro,dead_heart,tungro
201824.jpg,,dead_heart,dead_heart,tungro
201825.jpg,,hispa,dead_heart,tungro
201826.jpg,,bacterial_leaf_blight,dead_heart,dead_heart
201827.jpg,,hispa,dead_heart,tungro
201828.jpg,,blast,dead_heart,tungro
201829.jpg,,hispa,dead_heart,tungro
201830.jpg,,bacterial_panicle_blight,dead_heart,tungro
201831.jpg,,bacterial_panicle_blight,dead_heart,brown_spot
201832.jpg,,dead_heart,dead_heart,dead_heart
201833.jpg,,blast,dead_heart,tungro
201834.jpg,,brown_spot,dead_heart,brown_spot
201835.jpg,,blast,blast,brown_spot
201836.jpg,,dead_heart,blast,brown_spot
201837.jpg,,dead_heart,dead_heart,tungro
201838.jpg,,normal,dead_heart,dead_heart
201839.jpg,,brown_spot,dead_heart,dead_heart
201840.jpg,,bacterial_leaf_blight,dead_heart,tungro
201841.jpg,,hispa,dead_heart,brown_spot
201842.jpg,,normal,dead_heart,tungro
201843.jpg,,hispa,dead_heart,tungro
201844.jpg,,tungro,dead_heart,tungro
201845.jpg,,hispa,dead_heart,tungro
201846.jpg,,normal,dead_heart,dead_heart
201847.jpg,,dead_heart,dead_heart,tungro
201848.jpg,,brown_spot,dead_heart,tungro
201849.jpg,,normal,normal,normal
201850.jpg,,tungro,dead_heart,dead_heart
201851.jpg,,normal,dead_heart,tungro
201852.jpg,,normal,dead_heart,tungro
201853.jpg,,hispa,dead_heart,tungro
201854.jpg,,downy_mildew,dead_heart,dead_heart
201855.jpg,,normal,dead_heart,tungro
201856.jpg,,dead_heart,dead_heart,tungro
201857.jpg,,hispa,dead_heart,dead_heart
201858.jpg,,normal,dead_heart,normal
201859.jpg,,normal,dead_heart,tungro
201860.jpg,,hispa,dead_heart,dead_heart
201861.jpg,,normal,dead_heart,normal
201862.jpg,,dead_heart,dead_heart,tungro
201863.jpg,,brown_spot,dead_heart,normal
201864.jpg,,tungro,dead_heart,tungro
201865.jpg,,blast,dead_heart,brown_spot
201866.jpg,,normal,dead_heart,tungro
201867.jpg,,hispa,dead_heart,tungro
201868.jpg,,bacterial_leaf_blight,dead_heart,tungro
201869.jpg,,bacterial_leaf_blight,dead_heart,tungro
201870.jpg,,tungro,dead_heart,tungro
201871.jpg,,bacterial_leaf_blight,dead_heart,brown_spot
201872.jpg,,normal,blast,brown_spot
201873.jpg,,normal,dead_heart,dead_heart
201874.jpg,,dead_heart,dead_heart,tungro
201875.jpg,,brown_spot,dead_heart,tungro
201876.jpg,,blast,dead_heart,tungro
201877.jpg,,blast,blast,normal
201878.jpg,,normal,dead_heart,dead_heart
201879.jpg,,hispa,dead_heart,tungro
201880.jpg,,normal,dead_heart,dead_heart
201881.jpg,,brown_spot,dead_heart,tungro
201882.jpg,,blast,blast,normal
201883.jpg,,dead_heart,dead_heart,tungro
201884.jpg,,dead_heart,dead_heart,tungro
201885.jpg,,dead_heart,dead_heart,tungro
201886.jpg,,bacterial_leaf_streak,dead_heart,tungro
201887.jpg,,blast,dead_heart,tungro
201888.jpg,,hispa,dead_heart,tungro
201889.jpg,,hispa,dead_heart,tungro
201890.jpg,,bacterial_leaf_streak,dead_heart,tungro
201891.jpg,,hispa,dead_heart,tungro
201892.jpg,,downy_mildew,bacterial_panicle_blight,tungro
201893.jpg,,dead_heart,dead_heart,tungro
201894.jpg,,bacterial_panicle_blight,dead_heart,brown_spot
201895.jpg,,normal,dead_heart,tungro
201896.jpg,,bacterial_leaf_blight,dead_heart,tungro
201897.jpg,,normal,dead_heart,tungro
201898.jpg,,normal,dead_heart,tungro
201899.jpg,,hispa,dead_heart,tungro
201900.jpg,,dead_heart,normal,dead_heart
201901.jpg,,blast,dead_heart,tungro
201902.jpg,,hispa,dead_heart,dead_heart
201903.jpg,,tungro,dead_heart,tungro
201904.jpg,,normal,dead_heart,tungro
201905.jpg,,brown_spot,dead_heart,tungro
201906.jpg,,dead_heart,blast,brown_spot
201907.jpg,,bacterial_leaf_streak,dead_heart,tungro
201908.jpg,,hispa,dead_heart,tungro
201909.jpg,,normal,dead_heart,dead_heart
201910.jpg,,tungro,dead_heart,tungro
201911.jpg,,blast,dead_heart,tungro
201912.jpg,,dead_heart,dead_heart,tungro
201913.jpg,,tungro,dead_heart,tungro
201914.jpg,,normal,dead_heart,dead_heart
201915.jpg,,blast,dead_heart,tungro
201916.jpg,,brown_spot,dead_heart,tungro
201917.jpg,,tungro,dead_heart,tungro
201918.jpg,,hispa,dead_heart,dead_heart
201919.jpg,,normal,dead_heart,dead_heart
201920.jpg,,normal,dead_heart,tungro
201921.jpg,,tungro,dead_heart,tungro
201922.jpg,,bacterial_leaf_streak,blast,tungro
201923.jpg,,tungro,normal,brown_spot
201924.jpg,,dead_heart,dead_heart,tungro
201925.jpg,,normal,dead_heart,dead_heart
201926.jpg,,blast,dead_heart,dead_heart
201927.jpg,,bacterial_leaf_streak,dead_heart,tungro
201928.jpg,,dead_heart,dead_heart,dead_heart
201929.jpg,,hispa,dead_heart,dead_heart
201930.jpg,,dead_heart,dead_heart,dead_heart
201931.jpg,,tungro,dead_heart,tungro
201932.jpg,,brown_spot,dead_heart,brown_spot
201933.jpg,,brown_spot,dead_heart,tungro
201934.jpg,,normal,dead_heart,tungro
201935.jpg,,downy_mildew,dead_heart,tungro
201936.jpg,,tungro,dead_heart,tungro
201937.jpg,,normal,dead_heart,tungro
201938.jpg,,hispa,normal,brown_spot
201939.jpg,,blast,blast,tungro
201940.jpg,,brown_spot,dead_heart,tungro
201941.jpg,,normal,dead_heart,dead_heart
201942.jpg,,downy_mildew,dead_heart,tungro
201943.jpg,,brown_spot,dead_heart,brown_spot
201944.jpg,,bacterial_leaf_streak,dead_heart,normal
201945.jpg,,blast,dead_heart,tungro
201946.jpg,,bacterial_leaf_blight,dead_heart,tungro
201947.jpg,,dead_heart,normal,dead_heart
201948.jpg,,bacterial_leaf_streak,dead_heart,tungro
201949.jpg,,normal,dead_heart,tungro
201950.jpg,,bacterial_panicle_blight,dead_heart,tungro
201951.jpg,,hispa,normal,dead_heart
201952.jpg,,normal,dead_heart,normal
201953.jpg,,dead_heart,dead_heart,tungro
201954.jpg,,brown_spot,dead_heart,dead_heart
201955.jpg,,dead_heart,normal,brown_spot
201956.jpg,,dead_heart,normal,normal
201957.jpg,,blast,dead_heart,tungro
201958.jpg,,normal,dead_heart,normal
201959.jpg,,tungro,dead_heart,tungro
201960.jpg,,hispa,normal,brown_spot
201961.jpg,,hispa,normal,tungro
201962.jpg,,tungro,dead_heart,tungro
201963.jpg,,blast,dead_heart,tungro
201964.jpg,,normal,dead_heart,dead_heart
201965.jpg,,hispa,dead_heart,tungro
201966.jpg,,normal,normal,normal
201967.jpg,,bacterial_leaf_streak,dead_heart,tungro
201968.jpg,,dead_heart,dead_heart,tungro
201969.jpg,,dead_heart,dead_heart,dead_heart
201970.jpg,,blast,dead_heart,tungro
201971.jpg,,blast,dead_heart,dead_heart
201972.jpg,,downy_mildew,dead_heart,tungro
201973.jpg,,downy_mildew,dead_heart,normal
201974.jpg,,hispa,normal,brown_spot
201975.jpg,,blast,blast,tungro
201976.jpg,,hispa,dead_heart,tungro
201977.jpg,,hispa,normal,brown_spot
201978.jpg,,dead_heart,dead_heart,tungro
201979.jpg,,tungro,dead_heart,tungro
201980.jpg,,blast,dead_heart,tungro
201981.jpg,,tungro,blast,tungro
201982.jpg,,dead_heart,dead_heart,tungro
201983.jpg,,normal,dead_heart,normal
201984.jpg,,hispa,dead_heart,brown_spot
201985.jpg,,normal,normal,tungro
201986.jpg,,bacterial_leaf_streak,dead_heart,tungro
201987.jpg,,dead_heart,normal,brown_spot
201988.jpg,,hispa,normal,normal
201989.jpg,,blast,dead_heart,tungro
201990.jpg,,brown_spot,dead_heart,dead_heart
201991.jpg,,blast,dead_heart,tungro
201992.jpg,,normal,dead_heart,tungro
201993.jpg,,normal,dead_heart,dead_heart
201994.jpg,,hispa,normal,normal
201995.jpg,,brown_spot,dead_heart,tungro
201996.jpg,,hispa,dead_heart,tungro
201997.jpg,,hispa,dead_heart,tungro
201998.jpg,,tungro,dead_heart,tungro
201999.jpg,,tungro,dead_heart,normal
202000.jpg,,hispa,dead_heart,tungro
202001.jpg,,hispa,dead_heart,tungro
202002.jpg,,blast,dead_heart,tungro
202003.jpg,,normal,dead_heart,normal
202004.jpg,,blast,dead_heart,tungro
202005.jpg,,brown_spot,dead_heart,dead_heart
202006.jpg,,dead_heart,dead_heart,tungro
202007.jpg,,bacterial_panicle_blight,dead_heart,tungro
202008.jpg,,normal,dead_heart,dead_heart
202009.jpg,,hispa,dead_heart,tungro
202010.jpg,,blast,dead_heart,tungro
202011.jpg,,blast,dead_heart,dead_heart
202012.jpg,,bacterial_leaf_streak,bacterial_leaf_streak,normal
202013.jpg,,hispa,dead_heart,tungro
202014.jpg,,dead_heart,dead_heart,tungro
202015.jpg,,normal,dead_heart,tungro
202016.jpg,,dead_heart,dead_heart,tungro
202017.jpg,,blast,dead_heart,tungro
202018.jpg,,blast,dead_heart,tungro
202019.jpg,,normal,normal,normal
202020.jpg,,blast,blast,brown_spot
202021.jpg,,blast,dead_heart,tungro
202022.jpg,,hispa,dead_heart,tungro
202023.jpg,,normal,dead_heart,tungro
202024.jpg,,brown_spot,dead_heart,dead_heart
202025.jpg,,dead_heart,dead_heart,tungro
202026.jpg,,normal,dead_heart,tungro
202027.jpg,,bacterial_leaf_blight,dead_heart,dead_heart
202028.jpg,,dead_heart,dead_heart,tungro
202029.jpg,,dead_heart,dead_heart,dead_heart
202030.jpg,,downy_mildew,dead_heart,tungro
202031.jpg,,tungro,blast,blast
202032.jpg,,normal,normal,dead_heart
202033.jpg,,tungro,dead_heart,tungro
202034.jpg,,tungro,dead_heart,dead_heart
202035.jpg,,tungro,dead_heart,dead_heart
202036.jpg,,tungro,dead_heart,tungro
202037.jpg,,normal,dead_heart,tungro
202038.jpg,,bacterial_panicle_blight,dead_heart,tungro
202039.jpg,,blast,dead_heart,tungro
202040.jpg,,normal,dead_heart,tungro
202041.jpg,,bacterial_leaf_blight,normal,tungro
202042.jpg,,hispa,dead_heart,tungro
202043.jpg,,tungro,dead_heart,tungro
202044.jpg,,bacterial_panicle_blight,bacterial_panicle_blight,brown_spot
202045.jpg,,blast,dead_heart,tungro
202046.jpg,,tungro,dead_heart,tungro
202047.jpg,,tungro,dead_heart,tungro
202048.jpg,,dead_heart,dead_heart,tungro
202049.jpg,,hispa,dead_heart,normal
202050.jpg,,normal,dead_heart,normal
202051.jpg,,hispa,dead_heart,dead_heart
202052.jpg,,brown_spot,dead_heart,tungro
202053.jpg,,hispa,normal,tungro
202054.jpg,,hispa,dead_heart,tungro
202055.jpg,,normal,dead_heart,tungro
202056.jpg,,dead_heart,dead_heart,normal
202057.jpg,,hispa,dead_heart,tungro
202058.jpg,,tungro,normal,brown_spot
202059.jpg,,bacterial_leaf_streak,normal,normal
202060.jpg,,dead_heart,dead_heart,dead_heart
202061.jpg,,normal,dead_heart,dead_heart
202062.jpg,,blast,dead_heart,tungro
202063.jpg,,blast,dead_heart,tungro
202064.jpg,,tungro,dead_heart,tungro
202065.jpg,,brown_spot,dead_heart,dead_heart
202066.jpg,,tungro,dead_heart,tungro
202067.jpg,,blast,dead_heart,tungro
202068.jpg,,bacterial_leaf_blight,dead_heart,tungro
202069.jpg,,bacterial_leaf_blight,dead_heart,tungro
202070.jpg,,normal,normal,normal
202071.jpg,,bacterial_leaf_streak,dead_heart,tungro
202072.jpg,,brown_spot,blast,brown_spot
202073.jpg,,normal,dead_heart,dead_heart
202074.jpg,,normal,dead_heart,dead_heart
202075.jpg,,bacterial_panicle_blight,dead_heart,tungro
202076.jpg,,hispa,dead_heart,dead_heart
202077.jpg,,hispa,dead_heart,dead_heart
202078.jpg,,tungro,dead_heart,normal
202079.jpg,,hispa,normal,brown_spot
202080.jpg,,blast,dead_heart,tungro
202081.jpg,,dead_heart,dead_heart,dead_heart
202082.jpg,,dead_heart,dead_heart,tungro
202083.jpg,,blast,dead_heart,tungro
202084.jpg,,dead_heart,dead_heart,tungro
202085.jpg,,normal,dead_heart,normal
202086.jpg,,normal,dead_heart,dead_heart
202087.jpg,,hispa,dead_heart,brown_spot
202088.jpg,,hispa,normal,tungro
202089.jpg,,normal,dead_heart,dead_heart
202090.jpg,,brown_spot,dead_heart,dead_heart
202091.jpg,,normal,dead_heart,tungro
202092.jpg,,blast,dead_heart,tungro
202093.jpg,,brown_spot,normal,brown_spot
202094.jpg,,normal,dead_heart,tungro
202095.jpg,,normal,dead_heart,tungro
202096.jpg,,brown_spot,dead_heart,brown_spot
202097.jpg,,dead_heart,normal,dead_heart
202098.jpg,,blast,dead_heart,normal
202099.jpg,,hispa,dead_heart,tungro
202100.jpg,,brown_spot,dead_heart,tungro
202101.jpg,,normal,dead_heart,tungro
202102.jpg,,brown_spot,normal,tungro
202103.jpg,,normal,dead_heart,tungro
202104.jpg,,normal,dead_heart,tungro
202105.jpg,,brown_spot,blast,tungro
202106.jpg,,tungro,dead_heart,normal
202107.jpg,,brown_spot,dead_heart,tungro
202108.jpg,,downy_mildew,dead_heart,dead_heart
202109.jpg,,bacterial_leaf_blight,dead_heart,dead_heart
202110.jpg,,blast,dead_heart,tungro
202111.jpg,,normal,dead_heart,tungro
202112.jpg,,dead_heart,dead_heart,tungro
202113.jpg,,bacterial_leaf_streak,dead_heart,tungro
202114.jpg,,downy_mildew,dead_heart,normal
202115.jpg,,normal,dead_heart,dead_heart
202116.jpg,,hispa,normal,brown_spot
202117.jpg,,blast,dead_heart,tungro
202118.jpg,,bacterial_panicle_blight,bacterial_panicle_blight,brown_spot
202119.jpg,,blast,dead_heart,tungro
202120.jpg,,blast,dead_heart,brown_spot
202121.jpg,,hispa,dead_heart,tungro
202122.jpg,,downy_mildew,dead_heart,tungro
202123.jpg,,normal,dead_heart,normal
202124.jpg,,normal,dead_heart,normal
202125.jpg,,tungro,dead_heart,tungro
202126.jpg,,dead_heart,dead_heart,tungro
202127.jpg,,tungro,dead_heart,tungro
202128.jpg,,tungro,dead_heart,tungro
202129.jpg,,normal,dead_heart,dead_heart
202130.jpg,,brown_spot,blast,brown_spot
202131.jpg,,blast,bacterial_panicle_blight,brown_spot
202132.jpg,,brown_spot,dead_heart,dead_heart
202133.jpg,,hispa,dead_heart,dead_heart
202134.jpg,,bacterial_panicle_blight,dead_heart,dead_heart
202135.jpg,,tungro,dead_heart,tungro
202136.jpg,,dead_heart,dead_heart,tungro
202137.jpg,,tungro,dead_heart,tungro
202138.jpg,,downy_mildew,dead_heart,tungro
202139.jpg,,bacterial_leaf_blight,dead_heart,dead_heart
202140.jpg,,dead_heart,dead_heart,dead_heart
202141.jpg,,brown_spot,dead_heart,tungro
202142.jpg,,tungro,dead_heart,dead_heart
202143.jpg,,bacterial_leaf_streak,dead_heart,tungro
202144.jpg,,hispa,dead_heart,tungro
202145.jpg,,brown_spot,dead_heart,brown_spot
202146.jpg,,brown_spot,dead_heart,tungro
202147.jpg,,normal,normal,dead_heart
202148.jpg,,tungro,dead_heart,tungro
202149.jpg,,normal,normal,tungro
202150.jpg,,dead_heart,dead_heart,brown_spot
202151.jpg,,bacterial_leaf_blight,dead_heart,normal
202152.jpg,,tungro,dead_heart,dead_heart
202153.jpg,,dead_heart,dead_heart,tungro
202154.jpg,,dead_heart,dead_heart,tungro
202155.jpg,,dead_heart,dead_heart,dead_heart
202156.jpg,,blast,dead_heart,tungro
202157.jpg,,normal,dead_heart,tungro
202158.jpg,,hispa,dead_heart,dead_heart
202159.jpg,,tungro,dead_heart,tungro
202160.jpg,,normal,dead_heart,dead_heart
202161.jpg,,dead_heart,dead_heart,normal
202162.jpg,,dead_heart,dead_heart,tungro
202163.jpg,,blast,dead_heart,tungro
202164.jpg,,downy_mildew,dead_heart,tungro
202165.jpg,,tungro,dead_heart,tungro
202166.jpg,,hispa,dead_heart,tungro
202167.jpg,,normal,dead_heart,tungro
202168.jpg,,blast,dead_heart,brown_spot
202169.jpg,,tungro,dead_heart,tungro
202170.jpg,,normal,dead_heart,dead_heart
202171.jpg,,normal,dead_heart,tungro
202172.jpg,,normal,dead_heart,dead_heart
202173.jpg,,normal,dead_heart,normal
202174.jpg,,normal,bacterial_panicle_blight,brown_spot
202175.jpg,,blast,blast,tungro
202176.jpg,,brown_spot,dead_heart,brown_spot
202177.jpg,,brown_spot,dead_heart,brown_spot
202178.jpg,,bacterial_leaf_blight,dead_heart,tungro
202179.jpg,,hispa,dead_heart,tungro
202180.jpg,,normal,dead_heart,dead_heart
202181.jpg,,normal,dead_heart,tungro
202182.jpg,,blast,blast,brown_spot
202183.jpg,,hispa,dead_heart,tungro
202184.jpg,,downy_mildew,dead_heart,dead_heart
202185.jpg,,bacterial_panicle_blight,bacterial_panicle_blight,brown_spot
202186.jpg,,normal,dead_heart,dead_heart
202187.jpg,,hispa,normal,normal
202188.jpg,,blast,dead_heart,tungro
202189.jpg,,blast,blast,normal
202190.jpg,,normal,dead_heart,normal
202191.jpg,,downy_mildew,dead_heart,normal
202192.jpg,,normal,dead_heart,normal
202193.jpg,,normal,dead_heart,tungro
202194.jpg,,tungro,dead_heart,tungro
202195.jpg,,dead_heart,dead_heart,brown_spot
202196.jpg,,brown_spot,dead_heart,tungro
202197.jpg,,hispa,dead_heart,dead_heart
202198.jpg,,blast,dead_heart,tungro
202199.jpg,,blast,dead_heart,tungro
202200.jpg,,dead_heart,dead_heart,dead_heart
202201.jpg,,hispa,dead_heart,tungro
202202.jpg,,dead_heart,normal,dead_heart
202203.jpg,,dead_heart,dead_heart,tungro
202204.jpg,,hispa,dead_heart,tungro
202205.jpg,,normal,normal,brown_spot
202206.jpg,,dead_heart,dead_heart,tungro
202207.jpg,,blast,blast,brown_spot
202208.jpg,,tungro,dead_heart,dead_heart
202209.jpg,,blast,dead_heart,brown_spot
202210.jpg,,normal,dead_heart,tungro
202211.jpg,,normal,dead_heart,dead_heart
202212.jpg,,dead_heart,dead_heart,tungro
202213.jpg,,downy_mildew,dead_heart,tungro
202214.jpg,,bacterial_leaf_blight,dead_heart,tungro
202215.jpg,,hispa,dead_heart,dead_heart
202216.jpg,,blast,dead_heart,tungro
202217.jpg,,normal,normal,brown_spot
202218.jpg,,normal,dead_heart,tungro
202219.jpg,,normal,dead_heart,tungro
202220.jpg,,blast,dead_heart,brown_spot
202221.jpg,,downy_mildew,dead_heart,brown_spot
202222.jpg,,blast,dead_heart,tungro
202223.jpg,,bacterial_panicle_blight,blast,brown_spot
202224.jpg,,hispa,dead_heart,tungro
202225.jpg,,blast,dead_heart,tungro
202226.jpg,,blast,dead_heart,tungro
202227.jpg,,blast,dead_heart,brown_spot
202228.jpg,,dead_heart,blast,brown_spot
202229.jpg,,blast,dead_heart,tungro
202230.jpg,,bacterial_panicle_blight,dead_heart,tungro
202231.jpg,,hispa,dead_heart,tungro
202232.jpg,,bacterial_leaf_blight,dead_heart,dead_heart
202233.jpg,,bacterial_leaf_blight,dead_heart,tungro
202234.jpg,,tungro,dead_heart,tungro
202235.jpg,,blast,dead_heart,tungro
202236.jpg,,hispa,dead_heart,tungro
202237.jpg,,blast,dead_heart,brown_spot
202238.jpg,,blast,dead_heart,tungro
202239.jpg,,hispa,dead_heart,tungro
202240.jpg,,normal,dead_heart,normal
202241.jpg,,dead_heart,dead_heart,dead_heart
202242.jpg,,hispa,dead_heart,tungro
202243.jpg,,normal,dead_heart,normal
202244.jpg,,blast,dead_heart,tungro
202245.jpg,,bacterial_leaf_streak,dead_heart,tungro
202246.jpg,,blast,blast,tungro
202247.jpg,,normal,dead_heart,tungro
202248.jpg,,tungro,dead_heart,dead_heart
202249.jpg,,tungro,dead_heart,tungro
202250.jpg,,bacterial_leaf_blight,dead_heart,tungro
202251.jpg,,brown_spot,dead_heart,tungro
202252.jpg,,hispa,dead_heart,normal
202253.jpg,,dead_heart,blast,brown_spot
202254.jpg,,normal,dead_heart,tungro
202255.jpg,,dead_heart,normal,normal
202256.jpg,,tungro,dead_heart,dead_heart
202257.jpg,,normal,dead_heart,dead_heart
202258.jpg,,normal,dead_heart,tungro
202259.jpg,,dead_heart,dead_heart,tungro
202260.jpg,,bacterial_leaf_streak,dead_heart,tungro
202261.jpg,,tungro,dead_heart,tungro
202262.jpg,,normal,blast,brown_spot
202263.jpg,,dead_heart,dead_heart,brown_spot
202264.jpg,,blast,normal,normal
202265.jpg,,downy_mildew,dead_heart,tungro
202266.jpg,,hispa,dead_heart,brown_spot
202267.jpg,,downy_mildew,dead_heart,brown_spot
202268.jpg,,blast,normal,tungro
202269.jpg,,normal,dead_heart,tungro
202270.jpg,,normal,dead_heart,tungro
202271.jpg,,blast,dead_heart,tungro
202272.jpg,,brown_spot,dead_heart,brown_spot
202273.jpg,,bacterial_leaf_blight,dead_heart,tungro
202274.jpg,,hispa,dead_heart,tungro
202275.jpg,,bacterial_leaf_blight,blast,tungro
202276.jpg,,tungro,dead_heart,normal
202277.jpg,,dead_heart,dead_heart,dead_heart
202278.jpg,,hispa,dead_heart,tungro
202279.jpg,,bacterial_leaf_blight,dead_heart,tungro
202280.jpg,,tungro,dead_heart,brown_spot
202281.jpg,,normal,normal,normal
202282.jpg,,brown_spot,dead_heart,dead_heart
202283.jpg,,brown_spot,dead_heart,brown_spot
202284.jpg,,normal,dead_heart,dead_heart
202285.jpg,,tungro,dead_heart,tungro
202286.jpg,,dead_heart,dead_heart,dead_heart
202287.jpg,,blast,dead_heart,tungro
202288.jpg,,brown_spot,dead_heart,tungro
202289.jpg,,brown_spot,dead_heart,tungro
202290.jpg,,normal,dead_heart,tungro
202291.jpg,,normal,dead_heart,tungro
202292.jpg,,blast,dead_heart,tungro
202293.jpg,,hispa,dead_heart,tungro
202294.jpg,,downy_mildew,dead_heart,normal
202295.jpg,,tungro,dead_heart,tungro
202296.jpg,,hispa,dead_heart,dead_heart
202297.jpg,,brown_spot,dead_heart,brown_spot
202298.jpg,,normal,dead_heart,tungro
202299.jpg,,brown_spot,dead_heart,tungro
202300.jpg,,dead_heart,dead_heart,tungro
202301.jpg,,hispa,dead_heart,dead_heart
202302.jpg,,normal,dead_heart,tungro
202303.jpg,,bacterial_leaf_blight,dead_heart,normal
202304.jpg,,hispa,dead_heart,dead_heart
202305.jpg,,blast,dead_heart,tungro
202306.jpg,,bacterial_panicle_blight,dead_heart,tungro
202307.jpg,,bacterial_leaf_streak,dead_heart,tungro
202308.jpg,,hispa,dead_heart,tungro
202309.jpg,,bacterial_leaf_streak,dead_heart,normal
202310.jpg,,blast,normal,brown_spot
202311.jpg,,blast,normal,brown_spot
202312.jpg,,brown_spot,dead_heart,normal
202313.jpg,,tungro,dead_heart,tungro
202314.jpg,,normal,dead_heart,dead_heart
202315.jpg,,dead_heart,dead_heart,normal
202316.jpg,,normal,dead_heart,dead_heart
202317.jpg,,dead_heart,dead_heart,tungro
202318.jpg,,normal,dead_heart,tungro
202319.jpg,,dead_heart,dead_heart,tungro
202320.jpg,,normal,dead_heart,normal
202321.jpg,,downy_mildew,dead_heart,brown_spot
202322.jpg,,brown_spot,dead_heart,tungro
202323.jpg,,normal,dead_heart,dead_heart
202324.jpg,,normal,dead_heart,tungro
202325.jpg,,blast,blast,normal
202326.jpg,,dead_heart,dead_heart,tungro
202327.jpg,,blast,blast,tungro
202328.jpg,,tungro,dead_heart,tungro
202329.jpg,,normal,dead_heart,dead_heart
202330.jpg,,dead_heart,dead_heart,tungro
202331.jpg,,tungro,dead_heart,tungro
202332.jpg,,dead_heart,dead_heart,dead_heart
202333.jpg,,dead_heart,dead_heart,normal
202334.jpg,,tungro,dead_heart,tungro
202335.jpg,,normal,dead_heart,tungro
202336.jpg,,normal,bacterial_leaf_streak,tungro
202337.jpg,,normal,dead_heart,dead_heart
202338.jpg,,brown_spot,dead_heart,tungro
202339.jpg,,downy_mildew,dead_heart,tungro
202340.jpg,,blast,blast,blast
202341.jpg,,bacterial_leaf_streak,dead_heart,tungro
202342.jpg,,dead_heart,dead_heart,tungro
202343.jpg,,blast,dead_heart,tungro
202344.jpg,,dead_heart,dead_heart,dead_heart
202345.jpg,,tungro,dead_heart,tungro
202346.jpg,,hispa,dead_heart,tungro
202347.jpg,,hispa,dead_heart,tungro
202348.jpg,,hispa,dead_heart,tungro
202349.jpg,,brown_spot,dead_heart,normal
202350.jpg,,dead_heart,dead_heart,tungro
202351.jpg,,bacterial_leaf_blight,dead_heart,tungro
202352.jpg,,hispa,normal,normal
202353.jpg,,hispa,dead_heart,dead_heart
202354.jpg,,tungro,blast,tungro
202355.jpg,,bacterial_panicle_blight,bacterial_panicle_blight,brown_spot
202356.jpg,,blast,dead_heart,tungro
202357.jpg,,normal,dead_heart,dead_heart
202358.jpg,,downy_mildew,dead_heart,tungro
202359.jpg,,hispa,dead_heart,dead_heart
202360.jpg,,blast,dead_heart,brown_spot
202361.jpg,,blast,dead_heart,tungro
202362.jpg,,bacterial_leaf_streak,dead_heart,tungro
202363.jpg,,dead_heart,dead_heart,dead_heart
202364.jpg,,hispa,normal,normal
202365.jpg,,blast,dead_heart,tungro
202366.jpg,,dead_heart,dead_heart,tungro
202367.jpg,,dead_heart,dead_heart,normal
202368.jpg,,blast,dead_heart,tungro
202369.jpg,,tungro,dead_heart,tungro
202370.jpg,,normal,dead_heart,tungro
202371.jpg,,bacterial_leaf_blight,dead_heart,tungro
202372.jpg,,normal,normal,brown_spot
202373.jpg,,hispa,dead_heart,tungro
202374.jpg,,dead_heart,dead_heart,normal
202375.jpg,,normal,dead_heart,dead_heart
202376.jpg,,normal,normal,brown_spot
202377.jpg,,downy_mildew,dead_heart,brown_spot
202378.jpg,,downy_mildew,dead_heart,normal
202379.jpg,,bacterial_leaf_streak,dead_heart,tungro
202380.jpg,,blast,dead_heart,brown_spot
202381.jpg,,downy_mildew,bacterial_panicle_blight,tungro
202382.jpg,,dead_heart,dead_heart,normal
202383.jpg,,hispa,dead_heart,dead_heart
202384.jpg,,normal,dead_heart,dead_heart
202385.jpg,,hispa,bacterial_leaf_streak,tungro
202386.jpg,,dead_heart,dead_heart,dead_heart
202387.jpg,,normal,dead_heart,normal
202388.jpg,,normal,dead_heart,dead_heart
