image_id,label,label_1,label_2
202223.jpg,,bacterial_panicle_blight,blast
202224.jpg,,hispa,dead_heart
202225.jpg,,blast,dead_heart
202226.jpg,,blast,dead_heart
202227.jpg,,blast,dead_heart
202228.jpg,,dead_heart,blast
202229.jpg,,blast,dead_heart
202230.jpg,,bacterial_panicle_blight,dead_heart
202231.jpg,,hispa,dead_heart
202232.jpg,,bacterial_leaf_blight,dead_heart
202233.jpg,,bacterial_leaf_blight,dead_heart
202234.jpg,,tungro,dead_heart
202235.jpg,,blast,dead_heart
202236.jpg,,hispa,dead_heart
202237.jpg,,blast,dead_heart
202238.jpg,,blast,dead_heart
202239.jpg,,hispa,dead_heart
202240.jpg,,normal,dead_heart
202241.jpg,,dead_heart,dead_heart
202242.jpg,,hispa,dead_heart
202243.jpg,,normal,dead_heart
202244.jpg,,blast,dead_heart
202245.jpg,,bacterial_leaf_streak,dead_heart
202246.jpg,,blast,blast
202247.jpg,,normal,dead_heart
202248.jpg,,tungro,dead_heart
202249.jpg,,tungro,dead_heart
202250.jpg,,bacterial_leaf_blight,dead_heart
202251.jpg,,brown_spot,dead_heart
202252.jpg,,hispa,dead_heart
202253.jpg,,dead_heart,blast
202254.jpg,,normal,dead_heart
202255.jpg,,dead_heart,normal
202256.jpg,,tungro,dead_heart
202257.jpg,,normal,dead_heart
202258.jpg,,normal,dead_heart
202259.jpg,,dead_heart,dead_heart
202260.jpg,,bacterial_leaf_streak,dead_heart
202261.jpg,,tungro,dead_heart
202262.jpg,,normal,blast
202263.jpg,,dead_heart,dead_heart
202264.jpg,,blast,normal
202265.jpg,,downy_mildew,dead_heart
202266.jpg,,hispa,dead_heart
202267.jpg,,downy_mildew,dead_heart
202268.jpg,,blast,normal
202269.jpg,,normal,dead_heart
202270.jpg,,normal,dead_heart
202271.jpg,,blast,dead_heart
202272.jpg,,brown_spot,dead_heart
202273.jpg,,bacterial_leaf_blight,dead_heart
202274.jpg,,hispa,dead_heart
202275.jpg,,bacterial_leaf_blight,blast
202276.jpg,,tungro,dead_heart
202277.jpg,,dead_heart,dead_heart
202278.jpg,,hispa,dead_heart
202279.jpg,,bacterial_leaf_blight,dead_heart
202280.jpg,,tungro,dead_heart
202281.jpg,,normal,normal
202282.jpg,,brown_spot,dead_heart
202283.jpg,,brown_spot,dead_heart
202284.jpg,,normal,dead_heart
202285.jpg,,tungro,dead_heart
202286.jpg,,dead_heart,dead_heart
202287.jpg,,blast,dead_heart
202288.jpg,,brown_spot,dead_heart
202289.jpg,,brown_spot,dead_heart
202290.jpg,,normal,dead_heart
202291.jpg,,normal,dead_heart
202292.jpg,,blast,dead_heart
202293.jpg,,hispa,dead_heart
202294.jpg,,downy_mildew,dead_heart
202295.jpg,,tungro,dead_heart
202296.jpg,,hispa,dead_heart
202297.jpg,,brown_spot,dead_heart
202298.jpg,,normal,dead_heart
202299.jpg,,brown_spot,dead_heart
202300.jpg,,dead_heart,dead_heart
202301.jpg,,hispa,dead_heart
202302.jpg,,normal,dead_heart
202303.jpg,,bacterial_leaf_blight,dead_heart
202304.jpg,,hispa,dead_heart
202305.jpg,,blast,dead_heart
202306.jpg,,bacterial_panicle_blight,dead_heart
202307.jpg,,bacterial_leaf_streak,dead_heart
202308.jpg,,hispa,dead_heart
202309.jpg,,bacterial_leaf_streak,dead_heart
202310.jpg,,blast,normal
202311.jpg,,blast,normal
202312.jpg,,brown_spot,dead_heart
202313.jpg,,tungro,dead_heart
202314.jpg,,normal,dead_heart
202315.jpg,,dead_heart,dead_heart
202316.jpg,,normal,dead_heart
202317.jpg,,dead_heart,dead_heart
202318.jpg,,normal,dead_heart
202319.jpg,,dead_heart,dead_heart
202320.jpg,,normal,dead_heart
202321.jpg,,downy_mildew,dead_heart
202322.jpg,,brown_spot,dead_heart
202323.jpg,,normal,dead_heart
202324.jpg,,normal,dead_heart
202325.jpg,,blast,blast
202326.jpg,,dead_heart,dead_heart
202327.jpg,,blast,blast
202328.jpg,,tungro,dead_heart
202329.jpg,,normal,dead_heart
202330.jpg,,dead_heart,dead_heart
202331.jpg,,tungro,dead_heart
202332.jpg,,dead_heart,dead_heart
202333.jpg,,dead_heart,dead_heart
202334.jpg,,tungro,dead_heart
202335.jpg,,normal,dead_heart
202336.jpg,,normal,bacterial_leaf_streak
202337.jpg,,normal,dead_heart
202338.jpg,,brown_spot,dead_heart
202339.jpg,,downy_mildew,dead_heart
202340.jpg,,blast,blast
202341.jpg,,bacterial_leaf_streak,dead_heart
202342.jpg,,dead_heart,dead_heart
202343.jpg,,blast,dead_heart
202344.jpg,,dead_heart,dead_heart
202345.jpg,,tungro,dead_heart
202346.jpg,,hispa,dead_heart
202347.jpg,,hispa,dead_heart
202348.jpg,,hispa,dead_heart
202349.jpg,,brown_spot,dead_heart
202350.jpg,,dead_heart,dead_heart
202351.jpg,,bacterial_leaf_blight,dead_heart
202352.jpg,,hispa,normal
202353.jpg,,hispa,dead_heart
202354.jpg,,tungro,blast
202355.jpg,,bacterial_panicle_blight,bacterial_panicle_blight
202356.jpg,,blast,dead_heart
202357.jpg,,normal,dead_heart
202358.jpg,,downy_mildew,dead_heart
202359.jpg,,hispa,dead_heart
202360.jpg,,blast,dead_heart
202361.jpg,,blast,dead_heart
202362.jpg,,bacterial_leaf_streak,dead_heart
202363.jpg,,dead_heart,dead_heart
202364.jpg,,hispa,normal
202365.jpg,,blast,dead_heart
202366.jpg,,dead_heart,dead_heart
202367.jpg,,dead_heart,dead_heart
202368.jpg,,blast,dead_heart
202369.jpg,,tungro,dead_heart
202370.jpg,,normal,dead_heart
202371.jpg,,bacterial_leaf_blight,dead_heart
202372.jpg,,normal,normal
202373.jpg,,hispa,dead_heart
202374.jpg,,dead_heart,dead_heart
202375.jpg,,normal,dead_heart
202376.jpg,,normal,normal
202377.jpg,,downy_mildew,dead_heart
202378.jpg,,downy_mildew,dead_heart
202379.jpg,,bacterial_leaf_streak,dead_heart
202380.jpg,,blast,dead_heart
202381.jpg,,downy_mildew,bacterial_panicle_blight
202382.jpg,,dead_heart,dead_heart
202383.jpg,,hispa,dead_heart
202384.jpg,,normal,dead_heart
202385.jpg,,hispa,bacterial_leaf_streak
202386.jpg,,dead_heart,dead_heart
202387.jpg,,normal,dead_heart
202388.jpg,,normal,dead_heart
202389.jpg,,blast,dead_heart
202390.jpg,,hispa,dead_heart
202391.jpg,,dead_heart,dead_heart
202392.jpg,,bacterial_leaf_streak,normal
202393.jpg,,bacterial_panicle_blight,bacterial_panicle_blight
202394.jpg,,tungro,dead_heart
202395.jpg,,bacterial_leaf_streak,dead_heart
202396.jpg,,hispa,dead_heart
202397.jpg,,bacterial_leaf_blight,dead_heart
202398.jpg,,hispa,dead_heart
202399.jpg,,dead_heart,normal
202400.jpg,,downy_mildew,dead_heart
202401.jpg,,blast,dead_heart
202402.jpg,,dead_heart,dead_heart
202403.jpg,,blast,dead_heart
202404.jpg,,bacterial_leaf_streak,normal
202405.jpg,,dead_heart,dead_heart
202406.jpg,,blast,blast
202407.jpg,,normal,dead_heart
202408.jpg,,dead_heart,dead_heart
202409.jpg,,brown_spot,dead_heart
202410.jpg,,tungro,dead_heart
202411.jpg,,downy_mildew,dead_heart
202412.jpg,,blast,dead_heart
202413.jpg,,dead_heart,dead_heart
202414.jpg,,normal,normal
202415.jpg,,dead_heart,normal
202416.jpg,,normal,normal
202417.jpg,,normal,dead_heart
202418.jpg,,dead_heart,dead_heart
202419.jpg,,hispa,dead_heart
202420.jpg,,tungro,dead_heart
202421.jpg,,hispa,normal
202422.jpg,,blast,bacterial_panicle_blight
202423.jpg,,bacterial_leaf_streak,blast
202424.jpg,,normal,dead_heart
202425.jpg,,blast,dead_heart
202426.jpg,,blast,dead_heart
202427.jpg,,tungro,blast
202428.jpg,,blast,dead_heart
202429.jpg,,bacterial_leaf_blight,dead_heart
202430.jpg,,brown_spot,dead_heart
202431.jpg,,bacterial_leaf_blight,dead_heart
202432.jpg,,bacterial_leaf_blight,normal
202433.jpg,,blast,dead_heart
202434.jpg,,downy_mildew,dead_heart
202435.jpg,,blast,dead_heart
202436.jpg,,normal,dead_heart
202437.jpg,,bacterial_leaf_blight,dead_heart
202438.jpg,,hispa,dead_heart
202439.jpg,,brown_spot,dead_heart
202440.jpg,,blast,dead_heart
202441.jpg,,hispa,dead_heart
202442.jpg,,blast,dead_heart
202443.jpg,,bacterial_leaf_blight,dead_heart
202444.jpg,,hispa,dead_heart
202445.jpg,,normal,dead_heart
202446.jpg,,hispa,normal
202447.jpg,,hispa,dead_heart
202448.jpg,,tungro,dead_heart
202449.jpg,,brown_spot,normal
202450.jpg,,tungro,dead_heart
202451.jpg,,dead_heart,dead_heart
202452.jpg,,blast,dead_heart
202453.jpg,,normal,dead_heart
202454.jpg,,blast,dead_heart
202455.jpg,,normal,dead_heart
202456.jpg,,brown_spot,dead_heart
202457.jpg,,hispa,dead_heart
202458.jpg,,normal,dead_heart
202459.jpg,,dead_heart,normal
202460.jpg,,blast,blast
202461.jpg,,normal,dead_heart
202462.jpg,,bacterial_leaf_streak,dead_heart
202463.jpg,,blast,dead_heart
202464.jpg,,dead_heart,dead_heart
202465.jpg,,blast,dead_heart
202466.jpg,,blast,blast
202467.jpg,,brown_spot,dead_heart
202468.jpg,,tungro,dead_heart
202469.jpg,,downy_mildew,dead_heart
202470.jpg,,hispa,normal
202471.jpg,,brown_spot,dead_heart
202472.jpg,,normal,dead_heart
202473.jpg,,normal,dead_heart
202474.jpg,,brown_spot,dead_heart
202475.jpg,,blast,dead_heart
202476.jpg,,dead_heart,normal
202477.jpg,,downy_mildew,dead_heart
202478.jpg,,normal,dead_heart
202479.jpg,,hispa,dead_heart
202480.jpg,,hispa,dead_heart
202481.jpg,,hispa,dead_heart
202482.jpg,,bacterial_leaf_blight,dead_heart
202483.jpg,,downy_mildew,dead_heart
202484.jpg,,downy_mildew,dead_heart
202485.jpg,,downy_mildew,dead_heart
202486.jpg,,normal,dead_heart
202487.jpg,,hispa,dead_heart
202488.jpg,,normal,dead_heart
202489.jpg,,dead_heart,dead_heart
202490.jpg,,normal,normal
202491.jpg,,tungro,dead_heart
202492.jpg,,normal,dead_heart
202493.jpg,,hispa,dead_heart
202494.jpg,,normal,dead_heart
202495.jpg,,blast,dead_heart
202496.jpg,,blast,dead_heart
202497.jpg,,downy_mildew,dead_heart
202498.jpg,,bacterial_leaf_blight,dead_heart
202499.jpg,,blast,dead_heart
202500.jpg,,hispa,normal
202501.jpg,,tungro,dead_heart
202502.jpg,,brown_spot,dead_heart
202503.jpg,,brown_spot,dead_heart
202504.jpg,,dead_heart,dead_heart
202505.jpg,,brown_spot,dead_heart
202506.jpg,,bacterial_leaf_blight,dead_heart
202507.jpg,,brown_spot,bacterial_panicle_blight
202508.jpg,,downy_mildew,dead_heart
202509.jpg,,tungro,dead_heart
202510.jpg,,blast,dead_heart
202511.jpg,,downy_mildew,dead_heart
202512.jpg,,blast,dead_heart
202513.jpg,,blast,dead_heart
202514.jpg,,normal,dead_heart
202515.jpg,,blast,dead_heart
202516.jpg,,blast,dead_heart
202517.jpg,,dead_heart,dead_heart
202518.jpg,,hispa,dead_heart
202519.jpg,,blast,dead_heart
202520.jpg,,normal,dead_heart
202521.jpg,,dead_heart,dead_heart
202522.jpg,,hispa,normal
202523.jpg,,tungro,dead_heart
202524.jpg,,blast,normal
202525.jpg,,blast,dead_heart
202526.jpg,,blast,dead_heart
202527.jpg,,blast,blast
202528.jpg,,normal,dead_heart
202529.jpg,,dead_heart,dead_heart
202530.jpg,,bacterial_leaf_blight,normal
202531.jpg,,hispa,dead_heart
202532.jpg,,tungro,dead_heart
202533.jpg,,normal,dead_heart
202534.jpg,,blast,normal
202535.jpg,,bacterial_leaf_blight,normal
202536.jpg,,brown_spot,dead_heart
202537.jpg,,blast,dead_heart
202538.jpg,,normal,dead_heart
202539.jpg,,tungro,dead_heart
202540.jpg,,tungro,dead_heart
202541.jpg,,blast,dead_heart
202542.jpg,,downy_mildew,dead_heart
202543.jpg,,blast,dead_heart
202544.jpg,,hispa,dead_heart
202545.jpg,,normal,dead_heart
202546.jpg,,hispa,dead_heart
202547.jpg,,hispa,normal
202548.jpg,,dead_heart,dead_heart
202549.jpg,,dead_heart,dead_heart
202550.jpg,,blast,dead_heart
202551.jpg,,tungro,dead_heart
202552.jpg,,bacterial_leaf_blight,dead_heart
202553.jpg,,downy_mildew,dead_heart
202554.jpg,,bacterial_leaf_streak,normal
202555.jpg,,blast,dead_heart
202556.jpg,,hispa,normal
202557.jpg,,downy_mildew,dead_heart
202558.jpg,,hispa,blast
202559.jpg,,blast,dead_heart
202560.jpg,,blast,dead_heart
202561.jpg,,normal,dead_heart
202562.jpg,,bacterial_panicle_blight,dead_heart
202563.jpg,,hispa,normal
202564.jpg,,normal,dead_heart
202565.jpg,,brown_spot,dead_heart
202566.jpg,,bacterial_leaf_blight,dead_heart
202567.jpg,,normal,dead_heart
202568.jpg,,dead_heart,dead_heart
202569.jpg,,downy_mildew,dead_heart
202570.jpg,,blast,dead_heart
202571.jpg,,dead_heart,dead_heart
202572.jpg,,brown_spot,dead_heart
202573.jpg,,brown_spot,dead_heart
202574.jpg,,tungro,dead_heart
202575.jpg,,brown_spot,dead_heart
202576.jpg,,dead_heart,dead_heart
202577.jpg,,normal,dead_heart
202578.jpg,,tungro,dead_heart
202579.jpg,,tungro,dead_heart
202580.jpg,,normal,normal
202581.jpg,,tungro,normal
202582.jpg,,bacterial_leaf_blight,dead_heart
202583.jpg,,normal,dead_heart
202584.jpg,,dead_heart,dead_heart
202585.jpg,,tungro,dead_heart
202586.jpg,,tungro,normal
202587.jpg,,blast,blast
202588.jpg,,downy_mildew,normal
202589.jpg,,downy_mildew,dead_heart
202590.jpg,,blast,dead_heart
202591.jpg,,normal,dead_heart
202592.jpg,,normal,normal
202593.jpg,,dead_heart,normal
202594.jpg,,bacterial_leaf_streak,dead_heart
202595.jpg,,hispa,normal
202596.jpg,,bacterial_leaf_blight,dead_heart
202597.jpg,,hispa,dead_heart
202598.jpg,,dead_heart,normal
202599.jpg,,downy_mildew,dead_heart
202600.jpg,,hispa,dead_heart
202601.jpg,,brown_spot,dead_heart
202602.jpg,,blast,dead_heart
202603.jpg,,downy_mildew,dead_heart
202604.jpg,,blast,blast
202605.jpg,,bacterial_leaf_streak,dead_heart
202606.jpg,,tungro,dead_heart
202607.jpg,,hispa,dead_heart
202608.jpg,,hispa,dead_heart
202609.jpg,,hispa,dead_heart
202610.jpg,,hispa,dead_heart
202611.jpg,,hispa,normal
202612.jpg,,tungro,dead_heart
202613.jpg,,dead_heart,dead_heart
202614.jpg,,blast,dead_heart
202615.jpg,,brown_spot,dead_heart
202616.jpg,,downy_mildew,dead_heart
202617.jpg,,dead_heart,dead_heart
202618.jpg,,brown_spot,dead_heart
202619.jpg,,hispa,dead_heart
202620.jpg,,hispa,dead_heart
202621.jpg,,blast,dead_heart
202622.jpg,,dead_heart,normal
202623.jpg,,brown_spot,dead_heart
202624.jpg,,tungro,dead_heart
202625.jpg,,blast,dead_heart
202626.jpg,,brown_spot,dead_heart
202627.jpg,,normal,dead_heart
202628.jpg,,normal,dead_heart
202629.jpg,,normal,dead_heart
202630.jpg,,downy_mildew,dead_heart
202631.jpg,,hispa,dead_heart
202632.jpg,,dead_heart,dead_heart
202633.jpg,,bacterial_leaf_blight,dead_heart
202634.jpg,,dead_heart,dead_heart
202635.jpg,,dead_heart,dead_heart
202636.jpg,,hispa,dead_heart
202637.jpg,,normal,dead_heart
202638.jpg,,dead_heart,dead_heart
202639.jpg,,brown_spot,dead_heart
202640.jpg,,bacterial_leaf_blight,dead_heart
202641.jpg,,bacterial_leaf_streak,dead_heart
202642.jpg,,downy_mildew,dead_heart
202643.jpg,,dead_heart,dead_heart
202644.jpg,,bacterial_panicle_blight,dead_heart
202645.jpg,,normal,normal
202646.jpg,,tungro,dead_heart
202647.jpg,,hispa,dead_heart
202648.jpg,,blast,dead_heart
202649.jpg,,bacterial_leaf_blight,dead_heart
202650.jpg,,brown_spot,dead_heart
202651.jpg,,dead_heart,dead_heart
202652.jpg,,dead_heart,dead_heart
202653.jpg,,normal,dead_heart
202654.jpg,,hispa,normal
202655.jpg,,downy_mildew,hispa
202656.jpg,,blast,dead_heart
202657.jpg,,dead_heart,dead_heart
202658.jpg,,bacterial_leaf_blight,dead_heart
202659.jpg,,normal,dead_heart
202660.jpg,,hispa,dead_heart
202661.jpg,,tungro,dead_heart
202662.jpg,,normal,dead_heart
202663.jpg,,bacterial_leaf_blight,bacterial_panicle_blight
202664.jpg,,bacterial_leaf_streak,dead_heart
202665.jpg,,blast,dead_heart
202666.jpg,,dead_heart,dead_heart
202667.jpg,,dead_heart,dead_heart
202668.jpg,,bacterial_leaf_streak,dead_heart
202669.jpg,,downy_mildew,dead_heart
202670.jpg,,dead_heart,dead_heart
202671.jpg,,hispa,dead_heart
202672.jpg,,normal,dead_heart
202673.jpg,,blast,blast
202674.jpg,,dead_heart,dead_heart
202675.jpg,,blast,dead_heart
202676.jpg,,normal,dead_heart
202677.jpg,,hispa,dead_heart
202678.jpg,,downy_mildew,dead_heart
202679.jpg,,tungro,dead_heart
202680.jpg,,blast,dead_heart
202681.jpg,,normal,normal
202682.jpg,,blast,dead_heart
202683.jpg,,blast,blast
202684.jpg,,normal,dead_heart
202685.jpg,,blast,dead_heart
202686.jpg,,tungro,dead_heart
202687.jpg,,normal,dead_heart
202688.jpg,,normal,dead_heart
202689.jpg,,dead_heart,dead_heart
202690.jpg,,hispa,normal
202691.jpg,,bacterial_leaf_streak,dead_heart
202692.jpg,,normal,dead_heart
202693.jpg,,dead_heart,normal
202694.jpg,,hispa,normal
202695.jpg,,bacterial_leaf_blight,blast
202696.jpg,,hispa,dead_heart
202697.jpg,,downy_mildew,blast
202698.jpg,,normal,dead_heart
202699.jpg,,dead_heart,dead_heart
202700.jpg,,tungro,dead_heart
202701.jpg,,hispa,dead_heart
202702.jpg,,downy_mildew,dead_heart
202703.jpg,,dead_heart,dead_heart
202704.jpg,,bacterial_leaf_streak,dead_heart
202705.jpg,,bacterial_panicle_blight,dead_heart
202706.jpg,,bacterial_leaf_streak,dead_heart
202707.jpg,,tungro,normal
202708.jpg,,dead_heart,dead_heart
202709.jpg,,dead_heart,dead_heart
202710.jpg,,downy_mildew,dead_heart
202711.jpg,,dead_heart,dead_heart
202712.jpg,,hispa,dead_heart
202713.jpg,,blast,dead_heart
202714.jpg,,downy_mildew,dead_heart
202715.jpg,,normal,dead_heart
202716.jpg,,tungro,dead_heart
202717.jpg,,tungro,dead_heart
202718.jpg,,dead_heart,dead_heart
202719.jpg,,blast,dead_heart
202720.jpg,,hispa,normal
202721.jpg,,brown_spot,dead_heart
202722.jpg,,normal,dead_heart
202723.jpg,,normal,normal
202724.jpg,,dead_heart,dead_heart
202725.jpg,,hispa,normal
202726.jpg,,hispa,dead_heart
202727.jpg,,bacterial_panicle_blight,bacterial_panicle_blight
202728.jpg,,brown_spot,dead_heart
202729.jpg,,hispa,dead_heart
202730.jpg,,hispa,dead_heart
202731.jpg,,dead_heart,dead_heart
202732.jpg,,normal,dead_heart
202733.jpg,,normal,dead_heart
202734.jpg,,normal,dead_heart
202735.jpg,,blast,blast
202736.jpg,,tungro,dead_heart
202737.jpg,,bacterial_leaf_blight,dead_heart
202738.jpg,,normal,dead_heart
202739.jpg,,bacterial_leaf_streak,dead_heart
202740.jpg,,tungro,dead_heart
202741.jpg,,normal,dead_heart
202742.jpg,,dead_heart,dead_heart
202743.jpg,,normal,dead_heart
202744.jpg,,blast,dead_heart
202745.jpg,,blast,blast
202746.jpg,,normal,dead_heart
202747.jpg,,normal,dead_heart
202748.jpg,,normal,dead_heart
202749.jpg,,hispa,dead_heart
202750.jpg,,blast,blast
202751.jpg,,blast,dead_heart
202752.jpg,,tungro,dead_heart
202753.jpg,,dead_heart,dead_heart
202754.jpg,,bacterial_leaf_blight,bacterial_panicle_blight
202755.jpg,,hispa,dead_heart
202756.jpg,,blast,dead_heart
202757.jpg,,downy_mildew,dead_heart
202758.jpg,,tungro,dead_heart
202759.jpg,,hispa,dead_heart
202760.jpg,,hispa,dead_heart
202761.jpg,,blast,blast
202762.jpg,,blast,dead_heart
202763.jpg,,blast,blast
202764.jpg,,blast,bacterial_panicle_blight
202765.jpg,,normal,bacterial_panicle_blight
202766.jpg,,blast,blast
202767.jpg,,dead_heart,dead_heart
202768.jpg,,hispa,dead_heart
202769.jpg,,hispa,dead_heart
202770.jpg,,blast,dead_heart
202771.jpg,,brown_spot,dead_heart
202772.jpg,,blast,dead_heart
202773.jpg,,normal,dead_heart
202774.jpg,,downy_mildew,dead_heart
202775.jpg,,blast,dead_heart
202776.jpg,,blast,blast
202777.jpg,,brown_spot,blast
202778.jpg,,hispa,dead_heart
202779.jpg,,dead_heart,dead_heart
202780.jpg,,bacterial_leaf_blight,dead_heart
202781.jpg,,brown_spot,blast
202782.jpg,,tungro,dead_heart
202783.jpg,,hispa,dead_heart
202784.jpg,,normal,dead_heart
202785.jpg,,hispa,dead_heart
202786.jpg,,brown_spot,blast
202787.jpg,,blast,dead_heart
202788.jpg,,dead_heart,dead_heart
202789.jpg,,brown_spot,dead_heart
202790.jpg,,tungro,dead_heart
202791.jpg,,tungro,dead_heart
202792.jpg,,brown_spot,dead_heart
202793.jpg,,normal,dead_heart
202794.jpg,,normal,dead_heart
202795.jpg,,blast,dead_heart
202796.jpg,,downy_mildew,dead_heart
202797.jpg,,hispa,normal
202798.jpg,,hispa,dead_heart
202799.jpg,,bacterial_leaf_blight,dead_heart
202800.jpg,,hispa,dead_heart
202801.jpg,,normal,dead_heart
202802.jpg,,hispa,dead_heart
202803.jpg,,dead_heart,dead_heart
202804.jpg,,hispa,dead_heart
202805.jpg,,bacterial_leaf_blight,normal
202806.jpg,,normal,dead_heart
202807.jpg,,bacterial_leaf_blight,dead_heart
202808.jpg,,dead_heart,dead_heart
202809.jpg,,downy_mildew,dead_heart
202810.jpg,,hispa,dead_heart
202811.jpg,,blast,dead_heart
202812.jpg,,blast,dead_heart
202813.jpg,,normal,dead_heart
202814.jpg,,normal,blast
202815.jpg,,normal,dead_heart
202816.jpg,,normal,dead_heart
202817.jpg,,bacterial_leaf_blight,dead_heart
202818.jpg,,dead_heart,dead_heart
202819.jpg,,normal,normal
202820.jpg,,brown_spot,dead_heart
202821.jpg,,brown_spot,dead_heart
202822.jpg,,downy_mildew,dead_heart
202823.jpg,,dead_heart,dead_heart
202824.jpg,,blast,dead_heart
202825.jpg,,hispa,dead_heart
202826.jpg,,dead_heart,dead_heart
202827.jpg,,blast,dead_heart
202828.jpg,,normal,dead_heart
202829.jpg,,hispa,dead_heart
202830.jpg,,bacterial_panicle_blight,dead_heart
202831.jpg,,normal,dead_heart
202832.jpg,,bacterial_leaf_blight,dead_heart
202833.jpg,,brown_spot,dead_heart
202834.jpg,,tungro,dead_heart
202835.jpg,,brown_spot,dead_heart
202836.jpg,,blast,dead_heart
202837.jpg,,hispa,dead_heart
202838.jpg,,dead_heart,dead_heart
202839.jpg,,downy_mildew,dead_heart
202840.jpg,,dead_heart,dead_heart
202841.jpg,,hispa,dead_heart
202842.jpg,,downy_mildew,normal
202843.jpg,,normal,dead_heart
202844.jpg,,blast,dead_heart
202845.jpg,,tungro,dead_heart
202846.jpg,,blast,blast
202847.jpg,,downy_mildew,dead_heart
202848.jpg,,brown_spot,dead_heart
202849.jpg,,normal,dead_heart
202850.jpg,,normal,normal
202851.jpg,,tungro,dead_heart
202852.jpg,,normal,dead_heart
202853.jpg,,dead_heart,dead_heart
202854.jpg,,brown_spot,dead_heart
202855.jpg,,bacterial_leaf_blight,dead_heart
202856.jpg,,tungro,dead_heart
202857.jpg,,hispa,dead_heart
202858.jpg,,tungro,dead_heart
202859.jpg,,normal,dead_heart
202860.jpg,,normal,dead_heart
202861.jpg,,bacterial_panicle_blight,brown_spot
202862.jpg,,blast,dead_heart
202863.jpg,,blast,dead_heart
202864.jpg,,tungro,dead_heart
202865.jpg,,hispa,dead_heart
202866.jpg,,blast,dead_heart
202867.jpg,,tungro,dead_heart
202868.jpg,,bacterial_leaf_blight,dead_heart
202869.jpg,,bacterial_panicle_blight,blast
202870.jpg,,hispa,normal
202871.jpg,,tungro,dead_heart
202872.jpg,,blast,dead_heart
202873.jpg,,hispa,dead_heart
202874.jpg,,dead_heart,dead_heart
202875.jpg,,dead_heart,normal
202876.jpg,,normal,dead_heart
202877.jpg,,bacterial_leaf_blight,dead_heart
202878.jpg,,normal,dead_heart
202879.jpg,,normal,dead_heart
202880.jpg,,dead_heart,dead_heart
202881.jpg,,blast,dead_heart
202882.jpg,,dead_heart,dead_heart
202883.jpg,,dead_heart,dead_heart
202884.jpg,,dead_heart,dead_heart
202885.jpg,,tungro,dead_heart
202886.jpg,,dead_heart,normal
202887.jpg,,normal,dead_heart
202888.jpg,,hispa,dead_heart
202889.jpg,,bacterial_leaf_streak,dead_heart
202890.jpg,,normal,normal
202891.jpg,,tungro,dead_heart
202892.jpg,,bacterial_leaf_blight,normal
202893.jpg,,brown_spot,dead_heart
202894.jpg,,normal,dead_heart
202895.jpg,,downy_mildew,dead_heart
202896.jpg,,dead_heart,dead_heart
202897.jpg,,dead_heart,dead_heart
202898.jpg,,tungro,dead_heart
202899.jpg,,blast,dead_heart
202900.jpg,,bacterial_panicle_blight,dead_heart
202901.jpg,,dead_heart,blast
202902.jpg,,blast,bacterial_panicle_blight
202903.jpg,,normal,normal
202904.jpg,,tungro,dead_heart
202905.jpg,,hispa,normal
202906.jpg,,dead_heart,dead_heart
202907.jpg,,bacterial_panicle_blight,dead_heart
202908.jpg,,normal,dead_heart
202909.jpg,,blast,blast
202910.jpg,,bacterial_leaf_streak,dead_heart
202911.jpg,,blast,normal
202912.jpg,,tungro,dead_heart
202913.jpg,,tungro,dead_heart
202914.jpg,,blast,dead_heart
202915.jpg,,dead_heart,dead_heart
202916.jpg,,brown_spot,dead_heart
202917.jpg,,hispa,dead_heart
202918.jpg,,hispa,dead_heart
202919.jpg,,blast,dead_heart
202920.jpg,,normal,dead_heart
202921.jpg,,normal,dead_heart
202922.jpg,,tungro,dead_heart
202923.jpg,,hispa,normal
202924.jpg,,brown_spot,bacterial_panicle_blight
202925.jpg,,dead_heart,dead_heart
202926.jpg,,dead_heart,normal
202927.jpg,,dead_heart,dead_heart
202928.jpg,,normal,dead_heart
202929.jpg,,normal,dead_heart
202930.jpg,,dead_heart,dead_heart
202931.jpg,,downy_mildew,dead_heart
202932.jpg,,blast,dead_heart
202933.jpg,,tungro,dead_heart
202934.jpg,,brown_spot,dead_heart
202935.jpg,,brown_spot,dead_heart
202936.jpg,,brown_spot,dead_heart
202937.jpg,,dead_heart,dead_heart
202938.jpg,,tungro,dead_heart
202939.jpg,,blast,dead_heart
202940.jpg,,dead_heart,dead_heart
202941.jpg,,brown_spot,dead_heart
202942.jpg,,hispa,dead_heart
202943.jpg,,normal,dead_heart
202944.jpg,,blast,dead_heart
202945.jpg,,normal,dead_heart
202946.jpg,,brown_spot,dead_heart
202947.jpg,,downy_mildew,dead_heart
202948.jpg,,blast,blast
202949.jpg,,brown_spot,dead_heart
202950.jpg,,brown_spot,normal
202951.jpg,,bacterial_panicle_blight,dead_heart
202952.jpg,,hispa,dead_heart
202953.jpg,,bacterial_panicle_blight,dead_heart
202954.jpg,,brown_spot,dead_heart
202955.jpg,,hispa,dead_heart
202956.jpg,,bacterial_panicle_blight,dead_heart
202957.jpg,,normal,dead_heart
202958.jpg,,normal,dead_heart
202959.jpg,,hispa,dead_heart
202960.jpg,,hispa,dead_heart
202961.jpg,,hispa,normal
202962.jpg,,tungro,dead_heart
202963.jpg,,dead_heart,dead_heart
